350	 8.58380123972893E-02 
351	 8.83040875196457E-02 
352	 9.29625928401947E-02 
353	 9.45223048329353E-02 
354	 9.15936604142189E-02 
355	 0.093999944627285 
356	 9.65018346905708E-02 
357	 9.72982719540596E-02 
358	 0.096490703523159 
359	 9.61855873465538E-02 
360	 9.75687056779861E-02 
361	 0.100572064518929 
362	 0.10391641408205 
363	 0.102885350584984 
364	 0.101287104189396 
365	 0.102130860090256 
366	 0.104887910187244 
367	 0.106653094291687 
368	 0.106765866279602 
369	 0.105984956026077 
370	 0.107234701514244 
371	 0.107498154044151 
372	 0.106755971908569 
373	 0.1069430783391 
374	 0.108156450092793 
375	 0.109088689088821 
376	 0.108881518244743 
377	 0.107519775629044 
378	 0.108215004205704 
379	 0.110389940440655 
380	 0.112041786313057 
381	 0.10982009023428 
382	 0.110298186540604 
383	 0.112713046371937 
384	 0.11295710504055 
385	 0.112425126135349 
386	 0.112587198615074 
387	 0.113487876951694 
388	 0.11358879506588 
389	 0.113254688680172 
390	 0.112547434866428 
391	 0.112046167254448 
392	 0.113908804953098 
393	 0.115220613777637 
394	 0.115183241665363 
395	 0.114400543272495 
396	 0.115542814135551 
397	 0.116616010665894 
398	 0.116702131927013 
399	 0.116348296403885 
400	 0.116713859140873 
401	 0.117484703660011 
402	 0.118149943649769 
403	 0.118381358683109 
404	 0.119638234376907 
405	 0.121223032474518 
406	 0.1218431442976 
407	 0.122004166245461 
408	 0.122557327151299 
409	 0.123375415802002 
410	 0.123456336557865 
411	 0.123869366943836 
412	 0.124689809978008 
413	 0.12554195523262 
414	 0.125460997223854 
415	 0.125148430466652 
416	 0.124950416386127 
417	 0.125074744224548 
418	 0.125879630446434 
419	 0.126149028539658 
420	 0.125875607132912 
421	 0.126257687807083 
422	 0.126094102859497 
423	 0.126006036996841 
424	 0.126408249139786 
425	 0.126402750611305 
426	 0.126614645123482 
427	 0.126864746212959 
428	 0.126771301031113 
429	 0.126890197396278 
430	 0.12702701985836 
431	 0.12713323533535 
432	 0.127368837594986 
433	 0.127302557229996 
434	 0.127180799841881 
435	 0.127315655350685 
436	 0.127810120582581 
437	 0.128273412585258 
438	 0.128633543848991 
439	 0.128982707858086 
440	 0.129305988550186 
441	 0.129373833537102 
442	 0.129231855273247 
443	 0.129311338067055 
444	 0.129215523600578 
445	 0.128877878189087 
446	 0.128458485007286 
447	 0.128618165850639 
448	 0.12869043648243 
449	 0.128474980592728 
450	 0.128167152404785 
451	 0.128338128328323 
452	 0.128628864884377 
453	 0.128841370344162 
454	 0.129345804452896 
455	 0.129827573895454 
456	 0.13031679391861 
457	 0.130925163626671 
458	 0.131606251001358 
459	 0.132142424583435 
460	 0.132543236017227 
461	 0.13304515182972 
462	 0.133707314729691 
463	 0.134223341941833 
464	 0.134438291192055 
465	 0.134735867381096 
466	 0.135013118386269 
467	 0.135239645838737 
468	 0.13543926179409 
469	 0.13581457734108 
470	 0.136220544576645 
471	 0.136614918708801 
472	 0.137128233909607 
473	 0.13786655664444 
474	 0.138741359114647 
475	 0.139625996351242 
476	 0.140513345599175 
477	 0.141086533665657 
478	 0.141434758901596 
479	 0.141895309090614 
480	 0.142275050282478 
481	 0.142368108034134 
482	 0.142149716615677 
483	 0.141895830631256 
484	 0.14185793697834 
485	 0.141977146267891 
486	 0.14205613732338 
487	 0.141818523406982 
488	 0.141749367117882 
489	 0.141951695084572 
490	 0.142103016376495 
491	 0.14221727848053 
492	 0.142387449741364 
493	 0.142691493034363 
494	 0.143113315105438 
495	 0.14367301762104 
496	 0.144468277692795 
497	 0.14558532834053 
498	 0.146775305271149 
499	 0.147949397563934 
500	 0.149086132645607 
501	 0.150245264172554 
502	 0.15116411447525 
503	 0.15196031332016 
504	 0.152791246771812 
505	 0.153485655784607 
506	 0.154016152024269 
507	 0.154373750090599 
508	 0.154579877853394 
509	 0.155019462108612 
510	 0.1555295586586 
511	 0.155933126807213 
512	 0.156258523464203 
513	 0.15646430850029 
514	 0.15668673813343 
515	 0.157096207141876 
516	 0.157540276646614 
517	 0.157887443900108 
518	 0.158105745911598 
519	 0.158275052905083 
520	 0.158507287502289 
521	 0.15884855389595 
522	 0.15924271941185 
523	 0.159365251660347 
524	 0.159636408090591 
525	 0.160100817680359 
526	 0.160509690642357 
527	 0.16091750562191 
528	 0.161399990320206 
529	 0.161975726485252 
530	 0.162525072693825 
531	 0.163081020116806 
532	 0.163636818528175 
533	 0.164191260933876 
534	 0.164834305644035 
535	 0.165474906563759 
536	 0.166053399443626 
537	 0.166560560464859 
538	 0.16712611913681 
539	 0.16768653690815 
540	 0.168171510100365 
541	 0.16868457198143 
542	 0.169201031327248 
543	 0.169708833098412 
544	 0.170200765132904 
545	 0.17065703868866 
546	 0.17111524939537 
547	 0.171574756503105 
548	 0.171907439827919 
549	 0.172292470932007 
550	 0.172684580087662 
551	 0.172962754964828 
552	 0.17319367825985 
553	 0.173392355442047 
554	 0.173541456460953 
555	 0.173588052392006 
556	 0.173633858561516 
557	 0.173679605126381 
558	 0.173689067363739 
559	 0.173588067293167 
560	 0.173447877168655 
561	 0.173378273844719 
562	 0.173497334122658 
563	 0.173590525984764 
564	 0.173669040203094 
565	 0.17376683652401 
566	 0.173870697617531 
567	 0.17401148378849 
