350	 5.63821755349636E-02 
351	 5.11326901614666E-02 
352	 0.057792354375124 
353	 6.19905367493629E-02 
354	 5.52483052015305E-02 
355	 5.48614971339703E-02 
356	 5.62303364276886E-02 
357	 5.61538301408291E-02 
358	 5.33896759152412E-02 
359	 5.40046542882919E-02 
360	 5.51678873598576E-02 
361	 5.57652339339256E-02 
362	 0.056430958211422 
363	 5.62061220407486E-02 
364	 5.58821484446526E-02 
365	 0.055662427097559 
366	 5.39991110563278E-02 
367	 5.58751448988914E-02 
368	 5.84902763366699E-02 
369	 5.80680295825005E-02 
370	 5.59707060456276E-02 
371	 5.57910464704037E-02 
372	 5.71657679975033E-02 
373	 5.71960546076298E-02 
374	 5.52105270326138E-02 
375	 5.56415244936943E-02 
376	 0.05815564468503 
377	 5.51541075110435E-02 
378	 5.45695871114731E-02 
379	 5.66887706518173E-02 
380	 5.89508451521397E-02 
381	 5.62179274857044E-02 
382	 5.55364824831486E-02 
383	 5.72212934494019E-02 
384	 5.80358244478703E-02 
385	 5.66934607923031E-02 
386	 5.59931024909019E-02 
387	 5.69792091846466E-02 
388	 5.82297444343567E-02 
389	 5.72185106575489E-02 
390	 5.57638481259346E-02 
391	 5.55888786911964E-02 
392	 5.55279143154621E-02 
393	 5.69563582539558E-02 
394	 5.78892342746258E-02 
395	 5.61440102756023E-02 
396	 5.72733618319035E-02 
397	 5.82315698266029E-02 
398	 5.76425530016422E-02 
399	 5.64890913665295E-02 
400	 5.68675734102726E-02 
401	 5.74451051652431E-02 
402	 5.71681223809719E-02 
403	 5.71971572935581E-02 
404	 5.80181591212749E-02 
405	 5.85729852318764E-02 
406	 5.77489472925663E-02 
407	 5.76908849179745E-02 
408	 5.83124496042728E-02 
409	 5.88813461363316E-02 
410	 5.83238638937473E-02 
411	 5.83007708191872E-02 
412	 5.89906610548496E-02 
413	 5.98580539226532E-02 
414	 5.94078153371811E-02 
415	 5.89681416749954E-02 
416	 5.89246228337288E-02 
417	 5.92134967446327E-02 
418	 5.95573037862778E-02 
419	 0.059725109487772 
420	 5.97155839204788E-02 
421	 0.059738602489233 
422	 5.97990974783897E-02 
423	 0.059733722358942 
424	 5.96440024673939E-02 
425	 6.04146867990494E-02 
426	 6.09644316136837E-02 
427	 6.09795711934567E-02 
428	 6.06720857322216E-02 
429	 6.12605921924114E-02 
430	 0.061509158462286 
431	 6.12268336117268E-02 
432	 6.15240819752216E-02 
433	 0.061695646494627 
434	 6.18967190384865E-02 
435	 6.22703172266483E-02 
436	 6.24406561255455E-02 
437	 0.062538281083107 
438	 6.27699866890907E-02 
439	 6.32995590567589E-02 
440	 6.37026727199554E-02 
441	 6.39412403106689E-02 
442	 6.40567019581795E-02 
443	 6.41272515058517E-02 
444	 6.43630176782608E-02 
445	 6.44445195794106E-02 
446	 6.41707852482796E-02 
447	 0.064307302236557 
448	 6.42044693231583E-02 
449	 6.38730674982071E-02 
450	 6.37747347354889E-02 
451	 6.37973323464394E-02 
452	 6.36305660009384E-02 
453	 6.32696524262428E-02 
454	 6.33494555950165E-02 
455	 6.32800385355949E-02 
456	 6.30970746278763E-02 
457	 6.30024969577789E-02 
458	 6.28539398312569E-02 
459	 6.30654320120811E-02 
460	 6.34896978735924E-02 
461	 6.34680762887001E-02 
462	 0.063345268368721 
463	 6.34305104613304E-02 
464	 6.37629181146622E-02 
465	 6.37397468090057E-02 
466	 6.34582936763763E-02 
467	 6.32771700620651E-02 
468	 6.35795593261719E-02 
469	 6.39258697628975E-02 
470	 6.40404745936394E-02 
471	 6.39549493789673E-02 
472	 6.40649646520615E-02 
473	 6.43138810992241E-02 
474	 6.46212697029114E-02 
475	 6.49229437112808E-02 
476	 6.52849301695824E-02 
477	 6.55661001801491E-02 
478	 6.57779946923256E-02 
479	 6.60238787531853E-02 
480	 6.61848112940788E-02 
481	 6.62616267800331E-02 
482	 6.62576779723167E-02 
483	 6.61242976784706E-02 
484	 0.06617471575737 
485	 6.62822052836418E-02 
486	 6.62359669804573E-02 
487	 6.62419050931931E-02 
488	 6.63307011127472E-02 
489	 6.64403066039085E-02 
490	 6.64363279938698E-02 
491	 6.66594728827477E-02 
492	 6.69196620583534E-02 
493	 6.70653283596039E-02 
494	 6.73637390136719E-02 
495	 6.77433162927628E-02 
496	 6.82237148284912E-02 
497	 6.88379183411598E-02 
498	 6.93927481770515E-02 
499	 6.99896737933159E-02 
500	 7.07041993737221E-02 
501	 7.15393871068954E-02 
502	 7.21057504415512E-02 
503	 0.072628878057003 
504	 7.33531937003136E-02 
505	 7.37555548548698E-02 
506	 7.41759315133095E-02 
507	 7.46693387627602E-02 
508	 0.075029157102108 
509	 7.52475261688232E-02 
510	 0.075525276362896 
511	 7.59729146957397E-02 
512	 7.64307230710983E-02 
513	 7.66096264123917E-02 
514	 7.67132416367531E-02 
515	 7.71089047193527E-02 
516	 7.75573924183846E-02 
517	 7.78365731239319E-02 
518	 7.79791623353958E-02 
519	 7.83447250723839E-02 
520	 7.86868259310722E-02 
521	 7.90007561445236E-02 
522	 7.93092176318169E-02 
523	 7.94955939054489E-02 
524	 7.97879248857498E-02 
525	 8.01899880170822E-02 
526	 8.05411115288734E-02 
527	 8.10026526451111E-02 
528	 8.14938023686409E-02 
529	 8.19510519504547E-02 
530	 8.24224129319191E-02 
531	 0.082987941801548 
532	 0.083572693169117 
533	 8.40748772025108E-02 
534	 8.46749320626259E-02 
535	 8.53446871042252E-02 
536	 8.60117524862289E-02 
537	 8.65654051303864E-02 
538	 8.72178301215172E-02 
539	 8.78910273313522E-02 
540	 8.84731188416481E-02 
541	 8.90119522809982E-02 
542	 8.96308422088623E-02 
543	 9.02678519487381E-02 
544	 9.07448083162308E-02 
545	 9.13930758833885E-02 
546	 9.20405834913254E-02 
547	 9.25272554159164E-02 
548	 9.28646251559258E-02 
549	 9.33233946561813E-02 
550	 9.38312113285065E-02 
551	 9.41957160830498E-02 
552	 9.45253893733025E-02 
553	 9.48376432061195E-02 
554	 0.095114067196846 
555	 9.52998548746109E-02 
556	 0.095487155020237 
557	 9.56779196858406E-02 
558	 0.095835380256176 
559	 9.58664268255234E-02 
560	 9.59019437432289E-02 
561	 9.59834679961205E-02 
562	 9.60728451609612E-02 
563	 9.60220247507095E-02 
564	 9.59599986672401E-02 
565	 9.59554314613342E-02 
566	 9.58271697163582E-02 
567	 9.57243070006371E-02 
568	 9.56149697303772E-02 
569	 9.54022258520126E-02 
570	 9.51169803738594E-02 
571	 9.47633981704712E-02 
572	 9.43771973252296E-02 
573	 9.40394774079323E-02 
574	 9.37151089310646E-02 
575	 0.093381829559803 
576	 9.30345579981804E-02 
577	 9.27212238311768E-02 
578	 9.24220830202103E-02 
579	 0.092079371213913 
580	 9.16223898530006E-02 
581	 9.12751257419586E-02 
582	 9.09611880779266E-02 
583	 9.06194299459457E-02 
584	 9.03560295701027E-02 
585	 9.01079699397087E-02 
586	 8.99024158716202E-02 
587	 8.97883400321007E-02 
588	 8.96654650568962E-02 
589	 8.95270705223084E-02 
590	 8.93554016947746E-02 
591	 8.91078785061836E-02 
592	 0.088837094604969 
593	 8.85026305913925E-02 
594	 0.088089257478714 
595	 8.77700969576836E-02 
596	 8.74557569622993E-02 
597	 8.71143490076065E-02 
598	 0.086765892803669 
599	 8.64304453134537E-02 
600	 8.61708521842957E-02 
601	 8.59833806753159E-02 
602	 8.56838151812553E-02 
603	 8.54094326496124E-02 
604	 8.51805582642555E-02 
605	 8.49593803286552E-02 
606	 0.084666334092617 
607	 8.43889638781548E-02 
608	 8.41464325785637E-02 
609	 8.38541239500046E-02 
610	 0.08353491127491 
611	 8.31911414861679E-02 
612	 0.082807332277298 
613	 8.23100283741951E-02 
614	 8.18196684122086E-02 
615	 8.13633799552917E-02 
616	 8.08945596218109E-02 
617	 8.03631618618965E-02 
618	 7.98775032162666E-02 
619	 7.94871523976326E-02 
620	 7.90698677301407E-02 
621	 0.078660860657692 
622	 7.82771185040474E-02 
623	 7.79376477003098E-02 
624	 0.077681802213192 
625	 7.73804485797882E-02 
626	 7.70436897873878E-02 
627	 7.68569558858871E-02 
628	 7.66676738858223E-02 
629	 0.076484702527523 
630	 7.63330683112144E-02 
631	 7.61508867144585E-02 
632	 7.60370939970016E-02 
633	 7.59584605693817E-02 
634	 7.58079066872597E-02 
635	 7.57303759455681E-02 
636	 0.075689934194088 
637	 7.56760612130165E-02 
638	 7.57816135883331E-02 
639	 7.58765414357185E-02 
640	 7.59831294417381E-02 
641	 7.61377066373825E-02 
642	 7.61309638619423E-02 
643	 7.61668607592583E-02 
644	 7.63222351670265E-02 
645	 7.65120014548302E-02 
646	 7.65931829810143E-02 
647	 7.66872391104698E-02 
648	 7.68878906965256E-02 
649	 7.70395770668983E-02 
650	 7.71872624754906E-02 
651	 7.73707777261734E-02 
652	 7.76092559099197E-02 
653	 7.77697712182999E-02 
654	 0.077971838414669 
655	 7.82439634203911E-02 
656	 0.078444816172123 
657	 7.86300972104073E-02 
658	 7.88215920329094E-02 
659	 7.90254697203636E-02 
660	 7.92222023010254E-02 
661	 7.93837457895279E-02 
662	 7.95248821377754E-02 
663	 0.079695463180542 
664	 7.99559652805328E-02 
665	 8.01659449934959E-02 
666	 0.080260656774044 
667	 8.04056972265244E-02 
668	 8.05864334106445E-02 
669	 8.07806923985481E-02 
670	 0.080962561070919 
671	 8.11393335461617E-02 
672	 0.081331841647625 
673	 8.15287753939629E-02 
674	 8.16890448331833E-02 
675	 8.19199979305267E-02 
676	 8.21688622236252E-02 
677	 0.082384891808033 
